Y,X,Z1,Z2,Z3,Z4,Z5
0.865308119,0.923892817,-1.055360453,-0.955590471,1.225597443,0.370299641,-0.872337145
0.967360653,0.458783141,-1.423863368,-1.738508531,0.643868515,-0.954565948,-1.396261332
0.755386545,0.671815784,-0.597448739,-1.285221729,0.221963185,-0.728061693,-3.320611874
0.499760975,0.671815784,-0.772767648,-1.31956341,0.692157734,-0.61130273,-2.231339937
0.990573512,0.923892817,-0.963449374,-0.135027843,1.96134525,-0.356893276,-4.737530018
0.533751827,0.671815784,-0.895429338,0.204710239,-1.749128258,1.114857517,-1.612500986
0.501670161,0.923892817,-1.029610559,-1.450678018,0.284077233,0.788112711,-4.268629128
0.995522586,0.458783141,-0.175326391,-2.119517658,2.146942953,1.455227763,-1.442126168
0.841429084,0.458783141,0.088590486,-2.559061325,-0.185365943,-1.925076894,-0.720463021
0.442382583,0.923892817,-0.010574505,-5.381371265,1.396522811,-0.707273166,-0.470910583
0.573860377,0.923892817,-0.893072237,-1.871446886,0.384559544,0.610384575,-1.842796981
0.957749452,0.923892817,0.142218166,-2.819147535,1.943597399,-0.568248864,-4.123260968
0.800286019,0.923892817,-0.799856821,-0.920683633,1.128430016,-0.024042831,-3.008078052
0.592695904,0.923892817,0.464757017,-2.647013251,0.365430264,-0.870061716,-2.183814563
0.857551841,0.458783141,-0.278373072,-0.970805587,-0.006824547,-1.937751763,-0.226461934
0.722225724,0.458783141,-0.907517526,-1.328993639,0.187818816,-1.358553105,-4.483144354
0.994390209,0.671815784,-1.14294113,-0.870207768,-1.730617405,1.357807413,-0.312455473
0.558406304,0.458783141,-1.350597491,-1.503308829,-0.178136014,-0.531276523,-3.75459164
0.999291963,0.671815784,-1.287914608,-0.071710212,-2.711487028,1.262185767,-2.503939977
0.890608102,0.923892817,-1.597164834,-3.28206974,0.284411507,0.456548873,-3.064366191
0.149243855,0.923892817,0.091461586,-1.922283273,0.611903088,0.312411935,-4.415615091
0.912087006,0.458783141,-0.109964113,-3.118990317,0.329424421,1.118285179,-0.979864159
0.643780959,0.458783141,-0.767567124,-2.235533927,-0.126208758,-1.693836967,-3.657991036
0.90306261,0.458783141,-0.461250181,-1.495966826,0.956910113,-0.836146927,-4.04931223
0.717644969,0.458783141,-0.860290413,-0.315188388,1.241148026,-0.576512444,-2.978320929
0.770999816,0.923892817,0.889012846,-2.06991725,1.641151112,-1.109282009,-6.147370804
0.860052417,0.458783141,-1.120157168,-1.291803081,1.166069544,-0.526809464,-2.753590268
0.84884256,0.458783141,-0.660518768,-1.050519671,-1.089702008,-2.124967761,-1.103132199
0.386810971,0.458783141,-0.471179654,-0.022044846,0.253652743,-1.542450154,-2.33955031
0.970096447,0.923892817,-0.242681929,-3.016970029,0.543516688,0.232082925,-0.783879769
0.856626892,0.923892817,-0.733609112,-2.777433433,1.580892625,-0.091036141,-1.199091569
0.997062267,0.923892817,-2.006930399,-1.411285475,-2.116435834,0.838649513,-1.084402428
0.79436081,0.458783141,-1.410837038,-0.922470068,0.191954158,-0.5951049,-2.769312739
0.904137568,0.923892817,-0.403774382,-1.22762048,0.8647052,-0.638867021,-1.242055971
0.437435648,0.671815784,-0.633310244,-3.215099857,0.399835292,-0.670918423,-1.961203426
0.441116009,0.671815784,-1.210357757,-1.040769958,0.068707099,-1.140980897,-2.253972838
0.279436914,0.923892817,-0.698351884,-3.369028729,0.811819119,-0.084389733,-4.183551847
0.924212149,0.671815784,-1.132342153,-2.003708396,1.393593564,-1.3339493,-2.455937583
0.143284317,0.923892817,-0.476069791,-1.727958924,0.186943411,0.131288555,-3.644097669
0.974059494,0.671815784,-1.511077547,-0.458533498,1.942111039,-0.457876705,-1.062396794
0.473091172,0.923892817,-0.399297423,-3.827537201,0.239409639,0.375549009,-1.332206447
0.324000359,0.923892817,-0.472252721,-1.417642005,0.512594128,0.789630887,-1.819907315
0.842428183,0.671815784,-0.585926451,-2.594934599,1.15334076,-0.666585681,-1.982065809
0.878741981,0.671815784,-0.614562563,-1.401656014,1.113943241,-0.678399811,-2.240088966
0.917775813,0.671815784,-0.466712113,-0.67892841,0.959527857,-0.343089189,-3.870494028
0.702900034,0.458783141,-1.029324042,-0.364278155,1.087316161,-0.878674368,-4.368955039
0.424166752,0.923892817,-0.700427311,-1.0861036,-0.883937082,1.099954607,-2.196670086
0.993149472,0.923892817,-0.214194414,-3.54690303,2.322101679,-0.358093421,-2.629675019
0.998117766,0.671815784,0.056968053,-2.260890024,2.712771799,0.457885169,-2.573525734
0.437725987,0.923892817,-0.537208279,-0.630663655,0.622369259,0.028717777,-1.885484153
0.880463207,0.458783141,-0.699548853,-1.299254374,-1.091288493,0.936412397,-3.334399365
0.442148885,0.923892817,-1.192616351,0.162755879,-0.210105997,-0.485285239,-2.427412697
0.999999847,0.458783141,-1.518829324,-2.929089219,-4.003290853,-2.645785376,-2.037565042
0.711644375,0.923892817,-1.121243726,-2.374247516,0.46087871,0.230682383,-0.133057523
0.999690075,0.458783141,0.152012917,-1.533484403,2.764241886,-1.206858563,-1.42104984
0.99774686,0.923892817,-0.14714985,-1.073844432,2.554991761,0.132862071,-4.173982196
0.983193644,0.458783141,-0.762717198,-1.780468449,0.882537309,-1.154576552,-1.208899288
0.864894661,0.923892817,-0.890152978,-1.204308429,1.143794464,-0.385044664,-3.927952179
0.491068383,0.458783141,-0.886533916,-2.387374188,-0.070475911,-0.787131737,-0.253535138
0.996955062,0.923892817,-0.007578479,-4.277365289,1.994631278,-0.517428085,-1.58876901
0.851760745,0.458783141,-0.797641843,-2.327322649,-1.85414474,-0.875344009,-1.798540853
0.894032913,0.671815784,0.153214501,-1.091186694,0.770966421,-1.163250785,-0.298165917
0.996795042,0.923892817,-0.225033447,-2.41623387,2.595617758,-0.130512313,-2.997012128
0.962937462,0.671815784,0.180088747,-2.650142354,1.46652049,-1.366892045,-1.392339712
0.949807227,0.458783141,-1.168527534,-0.958853976,0.245750935,-0.551802705,-1.888299992
0.999950834,0.458783141,-0.621257573,-1.927642187,2.864660072,-0.565193685,-2.237631478
0.995889532,0.671815784,-1.173251167,-1.624068128,2.213516713,-0.861198822,-3.956109229
0.817936006,0.458783141,-0.256328575,-3.377747497,0.143062976,1.222691672,-4.161840305
0.536873061,0.458783141,-0.552139597,-1.80436465,0.235808704,-1.938186006,-1.315808833
0.863566769,0.923892817,-0.801612039,-2.840572586,1.387170335,-0.27508974,-2.602689156
0.945921702,0.671815784,0.277344765,0.047746862,0.99843199,-1.360406056,-1.788024626
0.811544518,0.671815784,-0.484290879,-0.468823821,0.628032013,-1.475856625,-2.870535758
0.999215625,0.923892817,-0.007853427,-4.990265264,2.929657733,-0.342373405,-3.913685993
0.306865182,0.458783141,-0.141118064,-2.203742479,-0.161080867,1.612211736,-4.991790918
0.954900809,0.923892817,-1.108634578,-0.636949431,-1.26368556,0.942019355,-1.118156888
0.628614209,0.923892817,-1.008826913,0.12741638,-0.534754369,-0.142028281,0.520271039
0.990851792,0.458783141,-0.597539287,-0.325217954,2.243124543,-0.873722753,-0.896630569
0.999994969,0.923892817,-1.32813595,-3.165889058,-3.630652634,1.48495246,-0.011410328
0.281400845,0.923892817,-0.268458092,-2.89982677,-0.338826209,-0.507567752,-4.439600464
0.894116549,0.458783141,-1.421473545,-1.377500271,-0.048053954,-1.08241377,-3.0630535
0.957200493,0.923892817,0.382535654,-1.998296835,1.308553469,-1.490224292,-2.338585347
0.983533744,0.671815784,-0.937259082,-0.061327416,2.162905531,-0.813427952,-1.605074137
0.999998905,0.671815784,0.415342006,0.035005898,3.423473936,1.157279674,-3.45908573
0.831220421,0.923892817,-0.882523767,-1.639465374,0.88990155,0.647696048,-0.911154805
0.716107237,0.923892817,-1.229996707,-1.296691388,-0.24690304,0.185484467,-2.0658212
0.800060397,0.458783141,-0.610697504,-0.633289236,0.914678022,-1.734678884,-5.148983718
0.973035684,0.923892817,-0.609398613,-0.407579974,1.782327137,-0.539985376,-1.667395282
0.999996871,0.923892817,-1.669420053,-1.459228551,-3.828097519,0.652994615,-1.399337627
0.999706783,0.923892817,0.027657533,-3.87038547,2.670186604,-0.576925575,-2.327367735
0.981858222,0.458783141,-1.321440169,-1.620095025,1.775109067,-0.89917872,-2.500985415
0.217614743,0.923892817,-0.418120862,-2.574047501,0.498849965,-0.256804643,-1.66984476
0.941168323,0.671815784,-0.319311453,-1.881686781,0.710931849,-0.923043429,-1.218349413
0.99372111,0.671815784,-0.540758182,-2.007281766,2.143128225,-0.612763065,-1.549781494
0.999969208,0.458783141,-0.700193453,-0.953837595,-2.986451982,1.793382869,-2.515396293
0.879244355,0.923892817,-0.50374215,-1.263667051,1.48503082,0.179780585,-2.305833105
0.752918354,0.671815784,-1.289840243,-2.243411733,-0.589180175,0.790365503,-4.521187036
0.654978189,0.923892817,-1.125044982,-1.096868975,-0.336312555,-0.259088976,-5.640123178
0.322921576,0.458783141,-1.317818758,-1.135725883,1.273106867,-0.701002976,-3.347060768
0.999985707,0.923892817,0.354381347,-1.332600356,3.358599948,0.273304858,-2.815390253
0.978233373,0.458783141,0.303310782,-1.328665848,0.857808076,-1.602227438,-2.238072816
0.833533294,0.923892817,-0.463417765,-1.037344235,-0.33083206,0.983224103,-2.226217683
0.270843627,0.671815784,-1.39177196,-0.429080975,0.83735134,-0.496428412,-3.690594317
1,0.458783141,-0.628765178,-1.768357433,-6.493996048,-2.947026942,-0.712170602
0.999999906,0.923892817,0.311910297,0.15285992,3.982940664,-1.062874706,-3.081528448
0.85286839,0.458783141,-0.921741487,-1.895451781,1.473829663,-0.664551026,-0.931286199
0.665139746,0.458783141,-0.131150593,-3.935308292,-0.264692916,1.438276674,1.266975754
0.414048422,0.671815784,-1.231061737,-2.193789189,0.76306424,-0.371497105,-2.930390698
0.946156259,0.671815784,-0.198528656,-3.423662055,1.622286198,-1.600793708,-3.252557873
0.877513109,0.458783141,-1.219786848,-0.025939507,-0.177953974,-0.55340245,-3.439194295
0.957128303,0.458783141,-1.391030702,-0.258390296,0.266371583,-1.090813323,-1.359854052
0.904762916,0.458783141,-1.220440355,-0.033840452,0.158579338,-1.679712354,1.012255998
0.532126286,0.458783141,-1.166367811,-1.699278734,0.894010904,-0.887182767,-0.498581992
0.941632965,0.458783141,-1.191754951,-2.04802887,-0.952605576,-1.926603847,0.726143441
0.963994945,0.458783141,-0.166309713,-2.82813791,-0.849231237,2.046174064,-0.029490229
0.546410074,0.923892817,-0.583925569,-0.357071683,0.680157273,-0.058899317,-3.407978442
0.868389249,0.923892817,-0.827420708,-0.784266874,1.581775013,0.24458609,-2.451008307
0.913536055,0.458783141,-1.300895932,-2.526392958,0.885266235,-1.309932073,-0.606572421
0.402234832,0.458783141,-1.257087362,-1.288203482,-0.665116063,0.831388819,-1.732351379
0.801911479,0.923892817,-1.103056286,-2.585388699,1.206153411,0.154508023,-2.838044959
0.98303101,0.458783141,-1.321515252,-0.873316782,-1.715104135,-1.123717381,-0.985426082
0.605487529,0.923892817,-0.904656052,-1.590157009,1.290698804,-0.396652963,-4.011618514
0.996261835,0.671815784,-0.333625473,-1.222295369,2.054547051,-0.652072852,-1.530138649
0.831390576,0.671815784,-1.359238356,-1.150570966,-0.612974935,0.823543219,-1.425493428
0.913554397,0.923892817,0.286201935,-1.443070527,2.148379772,-0.445577776,-3.98555447
0.268727712,0.923892817,-1.440512537,-1.811738258,0.539639542,0.647246697,-2.041772423
0.932822913,0.923892817,-0.686371244,-1.498687584,0.580115893,0.336257775,-0.857975953
0.999906848,0.923892817,0.844539692,-1.056654309,3.11602819,-0.564169471,-3.000298604
0.999940256,0.923892817,-0.073601233,-1.016790296,3.012604134,-0.346058555,-1.834071209
0.655264515,0.671815784,-0.78299543,-0.219326592,1.280534901,-1.05702483,-2.002670882
0.696854811,0.458783141,-1.163872961,-2.438783649,-0.307573802,-0.738147983,-1.156348601
0.996006661,0.458783141,-0.264816042,-1.460421468,2.391714892,-1.52386792,-2.250896956
0.923081458,0.923892817,-0.634231349,-1.378065564,1.171137962,-0.673726438,0.306890596
0.998880961,0.458783141,-0.859143302,-2.698092166,2.433910602,-0.621670155,-0.184366901
0.974782755,0.671815784,-0.4291276,-1.866615697,1.176164971,-0.493207839,-4.404515357
0.97598577,0.458783141,-0.929877819,-1.896613859,-1.87607887,1.884666137,0.111563884
1,0.923892817,1.023896794,1.34420382,5.884108507,-0.17534396,-2.560393538
0.999297216,0.923892817,0.416571702,-2.085943631,2.956460472,-1.595521125,-2.279043711
0.794296926,0.923892817,-0.14253037,-1.770804781,1.063372637,0.51075172,-2.173160335
0.652516119,0.671815784,-0.183712807,-1.982371864,0.215475695,-0.554408404,-4.509068874
0.770439499,0.923892817,-0.963445452,-1.651022775,-1.478379244,0.930885868,-2.047222447
0.916570727,0.923892817,-0.076610672,-2.982213618,1.74398377,-0.255328168,-2.392156393
0.588638981,0.671815784,-0.842842471,-3.215284228,0.049323542,1.103615532,-3.293005898
0.929204052,0.923892817,-1.252199381,-2.832785577,1.69331159,-0.317452051,-4.075227055
0.999887025,0.923892817,0.542523702,-0.71676569,2.753170823,-0.777210796,-2.377775032
0.999999556,0.671815784,-1.203108637,-2.06651234,-3.974984439,1.429066303,-1.888936328
0.313070993,0.671815784,-0.809075002,-1.81894146,0.193736453,-1.497786722,-1.821258422
0.545735665,0.923892817,-1.008181563,-1.474165746,0.046517446,0.069425612,-3.224360546
0.513734361,0.458783141,-1.21434706,-1.465469217,-0.649369732,-1.156691259,-1.374337988
0.280667465,0.923892817,-0.254642547,-1.384079148,0.933464251,0.741525592,-2.734625678
0.804185667,0.923892817,-1.572231236,-1.402784381,-0.986585512,0.083481685,-1.95186283
0.534385851,0.458783141,-0.754444752,-0.806431429,-0.070982829,-0.677856954,-2.335160238
0.645584954,0.458783141,-0.982945234,-0.78658153,0.898913623,-0.632850541,-1.988968902
0.395994549,0.671815784,-1.489393435,-0.728212156,0.447962896,0.475274421,-5.551926914
0.859710881,0.671815784,-0.6701651,-0.308237698,1.097667265,-1.234305147,-2.388848353
0.465269079,0.458783141,-0.893920437,-2.846336557,0.779479184,-0.982524333,-1.886515673
0.959686581,0.923892817,-0.994075179,-1.118774563,1.555621866,0.054520345,-4.279253603
0.985499397,0.923892817,-0.017430149,-4.134414659,2.259361813,0.354143444,-2.597435694
0.743507173,0.458783141,-0.295962979,-3.654920156,1.050739412,-1.803081411,-2.069759798
0.865722429,0.923892817,-0.682604063,-2.183928693,1.372978323,-0.134146174,-1.867241411
0.980027305,0.671815784,-0.529313007,-2.052756214,1.641176882,-1.318945674,-2.166538565
0.229165079,0.923892817,-1.084136891,-1.295119768,0.237089094,-0.864006108,-5.443471038
0.385245466,0.923892817,-0.751435504,-1.622462299,0.347240073,0.846064958,-2.331515819
0.999999824,0.671815784,0.057717599,-1.512717594,3.961316821,0.574014459,-0.679744106
0.865787464,0.671815784,-0.636850219,-1.946929647,1.642335905,-0.471722999,-5.469175662
0.747566285,0.458783141,-0.526024208,-2.992509227,1.12207284,-1.118948669,-5.282397933
0.999963051,0.923892817,0.630408167,-0.151616946,3.211214454,-0.030825523,-2.143111467
0.998593707,0.923892817,-1.063269011,-0.945780105,-2.380306583,1.083099185,-0.294480071
0.999957285,0.671815784,-0.030046046,-4.413970616,3.303041806,0.490543173,-2.780623453
0.999810466,0.923892817,0.484982132,0.257131057,2.753022768,0.048640219,-2.057748655
0.473679296,0.671815784,-1.287029787,-1.518418885,0.417234335,-0.236138934,-3.146983161
0.726769643,0.923892817,-0.615506,-0.392565257,-0.366440074,0.62472247,-2.6370641
0.835978799,0.923892817,-0.868487926,-0.193616943,-0.09049178,0.499983906,-4.531866119
0.874568172,0.923892817,-0.931136144,-0.494121797,-1.215656706,0.40577229,-2.656839014
0.66181196,0.458783141,-1.275578573,-1.387633364,1.115284012,-0.925078617,-2.208071892
0.999999999,0.458783141,-1.182773122,-3.079098542,-4.298622722,-2.655883901,-1.932142191
0.827031667,0.671815784,0.161512845,-0.700180106,1.195837925,-0.798568857,-3.370218495
0.63803784,0.923892817,-0.25782958,-2.777703004,-0.18912189,0.83447906,-2.20236445
0.999938064,0.923892817,-0.144982123,-2.199480729,3.173640264,-0.468891097,-6.222539182
0.981600255,0.923892817,0.340277193,-1.443609301,1.743354847,-0.860698151,-1.47703023
0.942103546,0.458783141,-0.853275414,0.205232555,-1.583219628,-2.083428744,-0.21212105
0.971335469,0.923892817,-0.119579886,-3.803131918,1.620767998,-0.831230176,-0.674041742
0.994982952,0.671815784,-0.66409259,-0.430421077,1.440829387,-1.009555059,-0.681847334
0.948778238,0.458783141,-0.937682258,-0.705582248,0.679808675,-0.833336253,-1.211715069
0.995909631,0.458783141,-0.051604333,-3.853151484,2.381248671,-0.22632848,-1.939257899
0.863700468,0.671815784,-0.603524897,-0.498165766,0.629066959,-0.507397849,-2.983101168
0.912443783,0.923892817,-1.288293011,-1.770886894,-0.266758804,0.802389488,-2.050803345
0.926820735,0.458783141,-0.774474573,-0.508538221,-0.876263082,-1.670770258,-2.577399922
0.998201969,0.458783141,0.30169975,-0.843990105,1.966778778,-1.60923139,0.159024581
0.998090443,0.458783141,0.101158596,-3.476764623,1.424747985,-1.262419194,0.849464263
0.103448075,0.671815784,-1.53131933,-0.743320744,-0.220421352,-0.327847249,-1.582799118
0.808473504,0.458783141,-0.567448064,-2.071298164,-0.474390742,1.59969318,-0.863341952
0.634813734,0.458783141,-0.100269408,-3.575420504,-0.24318898,0.896246881,-2.543485852
0.614458678,0.671815784,-1.634771149,-2.155217458,0.7310761,-0.633477418,-2.49376768
0.999978834,0.458783141,0.247905872,-0.737668535,2.892393757,-0.983813867,-3.349627167
0.610470098,0.923892817,-0.96274924,0.469116605,-0.971476761,0.803753187,-3.179771399
0.987524744,0.923892817,-0.453473875,0.718517739,1.699870608,-0.032852412,-1.405992193
0.92187953,0.923892817,-0.746861563,-1.341766958,1.053917174,-0.668585098,-1.163517592
0.999999903,0.923892817,0.351939642,-2.509043033,3.933172381,-0.335316787,-0.527373928
0.999660376,0.458783141,-1.542393698,-0.912043752,-2.910074015,0.736561363,-2.351573458
0.988799839,0.671815784,-0.716218737,1.204933949,2.135943134,-0.394832723,-3.9216024
0.672245602,0.923892817,-1.218150588,-0.115141763,-0.402022329,-0.125232127,-3.431106894
0.965026495,0.923892817,-0.374094148,-1.395643953,-1.240346355,0.380514482,-2.835950695
0.999943466,0.923892817,0.757351171,0.368729488,3.027651086,-0.776776187,-3.326201742
0.999748617,0.458783141,-1.566571354,-1.104327173,-2.780428422,-2.075683083,-3.128350884
0.903309886,0.458783141,-0.664758429,-1.296625214,0.449716827,-0.32134151,-3.420235283
0.573075532,0.671815784,-0.717871524,-0.885787571,-0.359981451,0.767173949,-0.621161636
0.970852247,0.923892817,0.330483497,-1.196960879,1.704189009,-0.454356687,-1.722169184
0.341779959,0.923892817,-1.23593652,-1.904716202,-0.83235422,0.278663446,-2.572653693
0.989475588,0.458783141,-0.318205033,-2.427803873,2.121672391,-0.78176028,-1.695441309
0.718882538,0.923892817,0.426919332,-1.147634086,1.168273998,-1.105180008,-1.336815525
0.921587404,0.923892817,-0.78830476,-1.922440746,1.02568762,0.080109371,-1.159708188
0.992138812,0.671815784,-1.064655963,-1.840313529,2.519502879,-0.639242123,-2.352283201
0.2161511,0.923892817,-0.726504679,-0.902080264,0.311690243,0.434738207,-2.122707537
0.528386987,0.923892817,-0.315260429,-0.766796312,-0.055545906,0.531553991,-0.342978777
0.96656397,0.458783141,-1.255604228,-1.953650375,-0.78398721,-0.661698609,-5.516074242
0.982028006,0.923892817,0.375896737,-1.524304053,1.976305377,-0.21416584,-3.468182613
0.662399607,0.671815784,-0.622951573,-3.003617173,-1.250351288,0.503324524,-2.209635873
0.99932008,0.923892817,-2.429657484,-2.107075375,-2.380827197,0.97483301,-4.903359679
0.336251677,0.458783141,-1.313721639,-1.636391522,-0.520812053,-0.649632376,-4.458528851
0.759283056,0.923892817,0.334191747,-1.622228449,0.929666336,-0.725097335,-2.00774324
0.555011361,0.458783141,-1.232817075,-1.767697216,0.533430803,-0.579083323,-2.504136288
0.127531133,0.923892817,-0.689461642,0.675345967,-0.192146988,0.756429579,-2.541428089
0.954562084,0.923892817,-0.599978851,-0.9669829,1.580678935,-0.961269025,-2.61785755
0.868004388,0.458783141,-1.617609692,-2.157833967,0.991404799,-0.870515195,-1.533122087
0.707731647,0.923892817,-0.321687913,-1.876359018,0.782196857,-0.524852729,-0.555868776
0.483831387,0.671815784,-0.364745324,-0.806583503,0.016824318,-1.436758427,-0.969664625
0.997450407,0.923892817,0.536764024,-1.080949552,2.46889278,-0.673971347,-1.49079697
0.795726633,0.458783141,0.015716533,-5.731348392,1.482730129,-0.651656524,-2.449081875
0.98086655,0.923892817,-0.57567041,-1.26600427,2.098118359,-0.249984352,-2.00247233
0.732432336,0.923892817,-0.677680083,-2.220394465,0.565147068,0.293245774,-2.308946342
0.921925199,0.923892817,-0.250236319,-1.460712839,1.773214187,1.07093611,-0.270018712
0.286074373,0.923892817,-1.177316072,-0.153012071,0.087689551,0.407553832,-4.040493387
0.990564259,0.458783141,-0.561013933,-1.122523351,2.262836827,-1.414793385,-2.936240458
0.993808715,0.923892817,-0.40740849,-2.25491022,2.071752913,1.014280596,-0.650446675
0.843343595,0.923892817,-0.284799486,-2.055227503,1.130474937,0.403771959,-1.613885265
0.982660132,0.458783141,-1.33058491,-2.039597624,0.570402947,-0.245869831,1.218264969
0.999753239,0.923892817,0.281294656,-1.079798952,3.049952522,0.873729068,-0.969709701
0.467690481,0.923892817,-0.190617864,-2.633265357,0.094877358,0.171807036,-1.745230278
0.999999999,0.923892817,0.929824717,2.255042495,4.612686574,-0.437191299,-4.526686575
0.629177163,0.458783141,-1.799680081,-1.977911435,0.214037026,-0.811943583,-5.944831111
0.542947388,0.671815784,-0.992577579,-2.255207673,0.033790209,0.473426831,-4.100275757
0.992907144,0.458783141,-1.690723782,-0.010935427,-1.763430949,-2.237237993,-2.338971079
0.554865757,0.923892817,-0.887786456,-1.552364113,0.039204755,-0.437911671,-2.118640524
0.956271364,0.458783141,-0.433934877,-3.307329329,1.087766641,-1.288651823,0.187987323
0.933312002,0.458783141,0.430409602,-1.742221455,1.026478947,-2.070069577,-0.687605553
0.843047859,0.923892817,-0.901683033,-1.450883613,1.49223053,-0.10756905,-0.279776916
0.32326282,0.923892817,-1.370477826,-0.450621931,0.105044143,-0.41429846,-3.270190618
0.777871123,0.458783141,-0.817259199,-1.516897953,-0.145257291,-2.073506841,-1.077072997
0.783433145,0.458783141,-0.240937069,-1.484691049,1.020598431,-0.54710898,-2.589297991
0.999997906,0.923892817,-0.513538803,-1.699440413,3.523946111,0.065692934,-1.495219161
0.90903867,0.923892817,0.191937931,-0.418976573,1.549802123,0.260175286,-0.116607922
0.953329844,0.923892817,-0.812000489,-2.859488298,2.27307969,-0.044780785,-5.604930406
0.510630335,0.923892817,-1.649580411,-2.273559846,0.463282687,0.326903365,-2.881997037
0.998708226,0.923892817,-0.035815203,-3.843863242,2.486292612,-0.133927402,-1.847913095
0.757235085,0.923892817,-1.317420125,-0.675405708,-0.884830228,0.019148428,-3.965383297
0.610992095,0.923892817,-0.243474508,-2.583395358,0.861967569,-0.401606641,-4.076978927
0.117404761,0.923892817,-0.307704781,-3.665928604,0.427717771,-1.209442953,-0.651261746
0.994879063,0.923892817,-0.397113651,-2.270797558,1.9704823,-0.08134908,-1.370866294
0.999972715,0.923892817,0.443646101,0.62932545,3.378362426,0.504890617,-2.715269766
0.870841754,0.671815784,-0.754417169,-1.479928682,-1.465964588,1.68829232,-2.199220472
0.95855647,0.671815784,-1.442234826,-0.75251988,1.303437698,-0.688655972,-3.642529383
0.761341203,0.923892817,-0.587052537,-2.498535421,1.545320695,-0.292094004,-4.185362916
0.852891662,0.458783141,-0.770452822,-0.660033995,-0.663099221,-2.163590856,-0.77402605
0.995615128,0.923892817,-0.232242827,-2.715667429,1.999272491,-0.995512939,-0.155145432
0.999993398,0.923892817,0.388244642,0.601193635,3.622775457,0.825395444,-3.645786376
0.956425017,0.458783141,-1.748965425,-1.487768475,1.605713182,-0.524933299,-3.336830577
0.37041915,0.923892817,-0.759222601,-1.648758982,0.315058294,0.195422702,-2.797895907
0.396342298,0.923892817,-0.582774329,0.2275734,0.205826856,0.281671095,-3.424145874
0.829413811,0.458783141,-0.285225125,0.246934163,0.481945914,-1.133340937,-2.967649657
0.501690264,0.671815784,-1.059004048,-1.384256959,0.000219999,-0.288806778,-1.492330524
0.904094295,0.923892817,-0.384011672,-0.649512461,1.883832927,-0.098901385,-3.332080298
0.696038574,0.923892817,-0.389694402,-2.191444631,1.489384341,-0.575119396,-4.025445085
0.76399908,0.923892817,-0.634134155,-1.533247031,0.620094122,-0.122338001,-3.103826975
0.501455354,0.458783141,-0.703696297,-2.615833985,1.080223282,-0.874645125,-5.740480533
0.926586721,0.458783141,0.284021625,-0.797992446,0.833170242,-1.311529209,-3.731450286
0.835962623,0.923892817,-0.208115466,-1.760281712,1.755807038,0.159200401,-2.886686593
0.999999864,0.923892817,0.587988808,-0.472892263,3.895802253,0.917363504,0.037586132
0.884112792,0.923892817,-0.793459869,-2.752038595,1.15737576,-0.14344276,-0.709704295
0.345612532,0.923892817,-1.399003845,-1.666386383,1.05136117,-0.363019461,-3.241589168
0.495621627,0.671815784,-0.872084708,-0.67112514,1.060870604,-0.56004783,-2.523307451
0.931456394,0.458783141,-0.565995254,-2.168097688,-0.897881056,0.934961719,-2.529622098
